기준일자,요일,시간대,격자_50,업종대분류,카드이용금액계,카드이용건수계
20250504,일요일,6,다사466a428b,결제대행(PG),12759509,461
20250504,일요일,6,다사552a516a,편의점,177016,22
20250504,일요일,5,다사488a560a,한식,743794,7
20250504,일요일,5,다사416b473a,제과점,576397,47
20250504,일요일,5,다사608a519b,슈퍼마켓일반형,5093378,395
20250504,일요일,6,다사490a460a,슈퍼마켓일반형,116962,14
20250504,일요일,4,다사441b475a,한식,3503055,11
20250504,일요일,4,다사484b459a,한식,460907,14
20250504,일요일,6,다사478a459b,게임방/오락실,47680,12
20250504,일요일,3,다사533b532b,한식,78329,8
20250504,일요일,3,다사574a585b,가전,7453596,6
20250504,일요일,4,다사610b521b,ZZ_나머지,105292,20
20250504,일요일,5,다사574a518b,한식,424910,9
20250511,일요일,1,다사631a547a,편의점,73980,8
20250511,일요일,3,다사513a493b,편의점,174678,13
20250511,일요일,6,다사565a577b,편의점,264296,35
20250511,일요일,4,다사573b605b,농수산물,49364,5
20250511,일요일,1,다사628a556b,편의점,98599,15
20250511,일요일,4,다사519a422b,한식,1293566,17
20250511,일요일,4,다사588a438a,편의점,305477,13
20250511,일요일,2,다사534a526b,한식,174368,8
20250511,일요일,5,다사599b615b,한식,376310,50
20250511,일요일,3,다사652b443a,생활잡화/수입상품점,1081040,25
20250511,일요일,4,다사601b500b,커피전문점,227857,33
20250511,일요일,2,다사589b428a,편의점,20667,4
20250511,일요일,3,다사621b491a,제과점,1040286,66
20250511,일요일,4,다사483b447a,정육점,434875,6
20250511,일요일,3,다사573b576b,한식,451449,6
20250511,일요일,5,다사589a609b,약국,617189,83
20250511,일요일,5,다사713a520a,기타식품,162055,35
20250511,일요일,3,다사596a561b,독서실,29911,8
20250511,일요일,2,다사642b550a,편의점,123420,11
20250511,일요일,4,다사637b505b,편의점,146836,24
20250511,일요일,5,다사480b506a,동물병원,9208681,31
20250511,일요일,3,다사611b576b,편의점,6596,5
20250511,일요일,1,다사518a424a,한식,700754,11
20250511,일요일,4,다사593a531a,편의점,374585,54
20250511,일요일,1,다사488b505a,한식,1478634,33
20250511,일요일,5,다사428b446b,슈퍼마켓일반형,2371766,120
20250511,일요일,3,다사434a475a,한식,260412,6
20250511,일요일,6,다사548a433b,편의점,268242,34
20250511,일요일,1,다사517b423a,ZZ_나머지,105938,11
20250511,일요일,2,다사405b522a,세탁소,134144,5
20250511,일요일,5,다사601a463a,편의점,712241,42
20250511,일요일,2,다사598a430a,편의점,77568,10
20250511,일요일,6,다사480a582b,편의점,467628,72
20250511,일요일,6,다사480a539b,실내/실외골프장,180058,6
20250511,일요일,5,다사580b532a,편의점,276530,31
20250511,일요일,2,다사510b551a,편의점,172633,26
20250511,일요일,1,다사610b617b,"모텔,여관,기타숙박",446231,4
20250511,일요일,4,다사551a521a,기타요식,124145,13
20250511,일요일,4,다사517b517b,양식,115822,6
20250511,일요일,5,다사417b513b,일식,259638,13
20250511,일요일,5,다사597b419a,일식,192543,8
20250511,일요일,4,다사636b452b,화원,153557,14
20250511,일요일,4,다사540a523b,한식,61063,6
20250511,일요일,5,다사630a487b,편의점,509320,60
20250511,일요일,5,다사588a626b,기타요식,23951,7
20250511,일요일,1,다사583a624a,편의점,192079,33
20250511,일요일,3,다사559b537a,양식,422149,8
20250511,일요일,5,다사595b588a,커피전문점,255665,94
20250511,일요일,2,다사581b448b,제과점,57086,3
20250511,일요일,5,다사596b518b,편의점,700735,75
20250511,일요일,5,다사491a541a,커피전문점,63920,23
20250511,일요일,6,다사596b429b,양식,935641,11
20250511,일요일,5,다사615b463b,편의점,116245,16
20250511,일요일,4,다사601b451b,편의점,175509,16
20250511,일요일,2,다사589b556a,ZZ_나머지,26226,5
20250511,일요일,5,다사573a603b,슈퍼마켓일반형,37162,5
20250511,일요일,4,다사496b521b,한식,1400986,82
20250511,일요일,4,다사621b494a,중식,26412,6
20250511,일요일,4,다사580b467a,편의점,82140,15
20250511,일요일,5,다사623a509b,슈퍼마켓일반형,371820,34
20250511,일요일,3,다사542b430b,한식,1048789,46
20250511,일요일,2,다사523b486b,편의점,45621,5
20250511,일요일,2,다사639a533b,슈퍼마켓일반형,157061,27
20250511,일요일,5,다사488a579a,약국,1588250,136
20250511,일요일,5,다사626a625b,정육점,934652,22
20250511,일요일,4,다사483b545a,기타요식,165326,6
20250511,일요일,6,다사689b430a,편의점,810269,74
20250511,일요일,4,다사489b570a,한식,136981,8
20250511,일요일,4,다사509a427a,주유소,1674119,49
20250511,일요일,3,다사695a503b,슈퍼마켓일반형,649973,7
20250511,일요일,4,다사658b459b,주유소,3856368,73
20250511,일요일,3,다사507a498b,기타유통,75292,14
20250511,일요일,5,다사492a480b,주유소,67290,9
20250511,일요일,3,다사484a519a,편의점,121427,16
20250511,일요일,5,다사538b514b,약국,41985,7
20250511,일요일,3,다사456a438a,일식,247626,21
20250511,일요일,5,다사499a570b,편의점,297321,55
20250511,일요일,6,다사616b491b,한식,622345,24
20250511,일요일,6,다사516a494a,편의점,73561,13
20250511,일요일,2,다사600a636a,한식,473394,25
20250511,일요일,4,다사398a431a,편의점,382224,47
20250511,일요일,3,다사488b505a,기타요식,215762,27
20250511,일요일,2,다사600a424a,편의점,176158,36
20250511,일요일,5,다사641a553a,대형마트,179512465,2399
20250511,일요일,3,다사491a515b,기타요식,6407406,392
20250511,일요일,5,다사581b574a,편의점,704305,47
20250511,일요일,5,다사686a484a,제과점,407231,26
20250511,일요일,3,다사578a610a,정육점,14607827,9
20250511,일요일,5,다사531b488a,기타요식,165753,53
20250511,일요일,5,다사668b421a,편의점,864325,233
20250511,일요일,2,다사570b512b,편의점,218839,36
20250511,일요일,6,다사569a437b,한식,7408809,120
20250511,일요일,6,다사643b560b,기타요식,520349,6
20250511,일요일,6,다사670a488b,기타식품,11643,7
20250511,일요일,3,다사570a614a,한식,133397,8
20250511,일요일,3,다사470a393b,화원,66384,7
20250511,일요일,6,다사674b503a,기타요식,248227,7
20250511,일요일,6,다사520b530b,편의점,707210,60
20250511,일요일,3,다사479a539a,기타요식,228581,16
20250511,일요일,6,다사576a467b,커피전문점,88387,14
20250511,일요일,4,다사574b461b,슈퍼마켓일반형,266706,24
20250511,일요일,6,다사577a585a,슈퍼마켓일반형,816627,58
20250511,일요일,5,다사471a388b,정육점,158679,6
20250511,일요일,6,다사653b463a,편의점,182955,25
20250511,일요일,4,다사510a461b,게임방/오락실,134755,27
20250511,일요일,6,다사591b475a,기타요식,327891,15
20250511,일요일,6,다사503a509b,한식,443545,22
20250511,일요일,3,다사483b504b,편의점,35450,32
20250511,일요일,4,다사484b544a,의복/의류,374380,13
20250511,일요일,4,다사438b510b,스포츠/레저용품,319582,6
20250511,일요일,5,다사483b556b,커피전문점,107429,16
20250511,일요일,6,다사483a516b,편의점,161026,15
20250511,일요일,5,다사486a572b,한식,831981,16
20250511,일요일,2,다사549b490a,기타요식,30560,5
20250511,일요일,3,다사657b458a,편의점,108986,30
20250511,일요일,4,다사629b582b,제과점,701253,31
20250511,일요일,1,다사628a559a,노래방,14185,4
20250511,일요일,2,다사406b444b,기타요식,36389,4
20250511,일요일,4,다사616a572a,일식,1091312,14
20250511,일요일,5,다사497b524a,생활잡화/수입상품점,489424,102
20250511,일요일,3,다사626b582b,ZZ_나머지,92311,7
20250511,일요일,2,다사479b504b,기타요식,110838,4
20250511,일요일,4,다사634b508a,커피전문점,133012,12
20250511,일요일,4,다사603b449b,한식,2040977,60
20250511,일요일,4,다사581b599a,스포츠시설,1614463,128
20250511,일요일,6,다사457b473a,편의점,254733,14
20250511,일요일,4,다사613a623a,기타유통,61444,13
20250511,일요일,4,다사599a451a,기타요식,72311,13
20250511,일요일,5,다사599a527b,패스트푸드,120076,6
20250511,일요일,3,다사672a499b,제과점,436593,23
20250511,일요일,5,다사490a529a,일식,303410,8
20250511,일요일,5,다사636b579b,편의점,518584,71
20250511,일요일,3,다사498b566a,ZZ_나머지,48230,6
20250511,일요일,4,다사598b454a,ZZ_나머지,824563,32
20250511,일요일,4,다사494b446b,기타요식,140662,5
20250511,일요일,4,다사659a461a,농수산물,426515,5
20250511,일요일,4,다사529a478b,미용실,219041,13
20250511,일요일,2,다사599a655b,한식,161123,4
20250511,일요일,1,다사628b587a,게임방/오락실,407676,18
20250511,일요일,5,다사476a421b,기타요식,157279,9
20250511,일요일,4,다사470b534a,커피전문점,578835,50
20250511,일요일,4,다사564b456b,ZZ_나머지,29766,5
20250511,일요일,6,다사563a524a,한식,1682355,47
20250511,일요일,3,다사518b422b,ZZ_나머지,54379,13
20250511,일요일,2,다사510a524b,한식,515746,21
20250511,일요일,3,다사627b508b,기타요식,355406,7
20250511,일요일,3,다사605a547b,ZZ_나머지,52686,14
20250511,일요일,3,다사580a451b,패스트푸드,1375808,112
20250511,일요일,6,다사600b467a,ZZ_나머지,21985,5
20250511,일요일,5,다사632a508a,한식,3089498,45
20250511,일요일,6,다사569b456b,양식,3720282,23
20250511,일요일,4,다사579a467a,기타요식,634303,17
20250511,일요일,4,다사500a496b,한식,1127476,26
20250511,일요일,4,다사599a498a,제과점,59558,7
20250511,일요일,4,다사578b603a,생활잡화/수입상품점,173035,5
20250511,일요일,5,다사515a449b,생활잡화/수입상품점,2139622,116
20250511,일요일,5,다사440a500b,정육점,1241331,54
20250511,일요일,6,다사668a432b,한식,354812,6
20250511,일요일,6,다사527b511a,노래방,223192,15
20250511,일요일,6,다사583a440b,편의점,315142,71
20250511,일요일,5,다사420a467a,한식,435555,21
20250511,일요일,3,다사591a630a,정육점,697312,35
20250511,일요일,3,다사465b461a,미용실,229298,7
20250511,일요일,1,다사554a484b,한식,352772,20
20250511,일요일,4,다사469a428b,기타요식,324055,29
20250511,일요일,3,다사640b575a,한식,417258,35
20250511,일요일,1,다사561a520a,편의점,26839,4
20250511,일요일,4,다사587a570a,한식,499144,7
20250511,일요일,6,다사623a547b,슈퍼마켓일반형,39218,6
20250511,일요일,5,다사607b448b,기타요식,1875170,15
20250511,일요일,2,다사642a546b,편의점,236572,32
20250511,일요일,2,다사453a427a,한의원,9966,5
20250511,일요일,4,다사684b502b,한식,656644,14
20250511,일요일,2,다사512a461a,커피전문점,26115,4
20250511,일요일,5,다사516a425a,기타요식,636157,89
20250511,일요일,1,다사492a537a,노래방,15746,2
20250511,일요일,5,다사511a543b,편의점,720219,69
20250511,일요일,5,다사566b628b,ZZ_나머지,11616860,78
20250511,일요일,4,다사490b532b,제과점,692126,54
20250511,일요일,1,다사569a429b,한식,302371,6
20250511,일요일,4,다사587a544b,ZZ_나머지,225783,5
20250511,일요일,3,다사623a625a,편의점,49466,14
20250511,일요일,4,다사611a439a,제과점,5352451,204
20250511,일요일,2,다사482a567b,편의점,155953,10
20250511,일요일,5,다사469a477b,기타요식,343450,24
20250511,일요일,1,다사593a516b,편의점,33385,8
20250511,일요일,5,다사665a444a,편의점,236123,26
20250511,일요일,6,다사466a428b,결제대행(PG),11094468,557
20250511,일요일,6,다사552a516a,편의점,270449,23
20250511,일요일,5,다사488a560a,한식,575795,7
20250511,일요일,5,다사416b473a,제과점,524969,54
20250511,일요일,5,다사608a519b,슈퍼마켓일반형,5167534,326
20250511,일요일,6,다사490a460a,슈퍼마켓일반형,105167,16
20250511,일요일,4,다사441b475a,한식,4419990,15
20250511,일요일,4,다사484b459a,한식,792355,15
20250511,일요일,6,다사478a459b,게임방/오락실,52697,12
20250511,일요일,3,다사533b532b,한식,95828,7
20250511,일요일,3,다사574a585b,가전,7090321,6
20250511,일요일,4,다사610b521b,ZZ_나머지,93630,20
20250511,일요일,5,다사574a518b,한식,398655,6
20250518,일요일,1,다사631a547a,편의점,54982,6
20250518,일요일,3,다사513a493b,편의점,216974,14
20250518,일요일,6,다사565a577b,편의점,259659,29
20250518,일요일,4,다사573b605b,농수산물,58484,6
20250518,일요일,1,다사628a556b,편의점,231252,31
20250518,일요일,4,다사519a422b,한식,845048,13
20250518,일요일,4,다사588a438a,편의점,307122,14
20250518,일요일,2,다사534a526b,한식,219186,10
20250518,일요일,5,다사599b615b,한식,436075,63
20250518,일요일,3,다사652b443a,생활잡화/수입상품점,1227651,29
20250518,일요일,4,다사601b500b,커피전문점,156078,25
20250518,일요일,2,다사589b428a,편의점,23208,5
20250518,일요일,3,다사621b491a,제과점,1105528,77
20250518,일요일,4,다사483b447a,정육점,389312,6
20250518,일요일,3,다사573b576b,한식,701210,6
20250518,일요일,5,다사589a609b,약국,453490,97
20250518,일요일,5,다사713a520a,기타식품,202851,43
20250518,일요일,3,다사596a561b,독서실,30504,6
20250518,일요일,2,다사642b550a,편의점,90344,8
20250518,일요일,4,다사637b505b,편의점,167662,28
20250518,일요일,5,다사480b506a,동물병원,9147502,29
20250518,일요일,3,다사611b576b,편의점,10427,10
20250518,일요일,1,다사518a424a,한식,407610,6
20250518,일요일,4,다사593a531a,편의점,361293,48
20250518,일요일,1,다사488b505a,한식,1455920,37
20250518,일요일,5,다사428b446b,슈퍼마켓일반형,1814517,134
20250518,일요일,3,다사434a475a,한식,220201,8
20250518,일요일,6,다사548a433b,편의점,301656,45
20250518,일요일,1,다사517b423a,ZZ_나머지,67223,9
20250518,일요일,2,다사405b522a,세탁소,109085,4
20250518,일요일,5,다사601a463a,편의점,535429,61
20250518,일요일,2,다사598a430a,편의점,75698,9
20250518,일요일,6,다사480a582b,편의점,338347,52
20250518,일요일,6,다사480a539b,실내/실외골프장,171417,6
20250518,일요일,5,다사580b532a,편의점,249077,31
20250518,일요일,2,다사510b551a,편의점,128671,29
20250518,일요일,1,다사610b617b,"모텔,여관,기타숙박",492788,4
20250518,일요일,4,다사551a521a,기타요식,121028,15
20250518,일요일,4,다사517b517b,양식,101015,5
20250518,일요일,5,다사417b513b,일식,221205,20
20250518,일요일,5,다사597b419a,일식,253331,7
20250518,일요일,4,다사636b452b,화원,142524,16
20250518,일요일,4,다사540a523b,한식,49984,5
20250518,일요일,5,다사630a487b,편의점,463287,67
20250518,일요일,5,다사588a626b,기타요식,23971,7
20250518,일요일,1,다사583a624a,편의점,279099,38
20250518,일요일,3,다사559b537a,양식,305417,7
20250518,일요일,5,다사595b588a,커피전문점,221180,84
20250518,일요일,2,다사581b448b,제과점,65706,3
20250518,일요일,5,다사596b518b,편의점,637768,81
20250518,일요일,5,다사491a541a,커피전문점,77622,25
20250518,일요일,6,다사596b429b,양식,1086549,20
20250518,일요일,5,다사615b463b,편의점,122951,23
20250518,일요일,4,다사601b451b,편의점,177130,24
20250518,일요일,2,다사589b556a,ZZ_나머지,23987,5
20250518,일요일,5,다사573a603b,슈퍼마켓일반형,41511,7
20250518,일요일,4,다사496b521b,한식,1612882,76
20250518,일요일,4,다사621b494a,중식,32362,7
20250518,일요일,4,다사580b467a,편의점,90135,21
20250518,일요일,5,다사623a509b,슈퍼마켓일반형,334228,30
20250518,일요일,3,다사542b430b,한식,1097548,49
20250518,일요일,2,다사523b486b,편의점,50289,6
20250518,일요일,2,다사639a533b,슈퍼마켓일반형,118231,23
20250518,일요일,5,다사488a579a,약국,1878278,146
20250518,일요일,5,다사626a625b,정육점,1011697,31
20250518,일요일,4,다사483b545a,기타요식,235377,7
20250518,일요일,6,다사689b430a,편의점,919807,65
20250518,일요일,4,다사489b570a,한식,142817,5
20250518,일요일,4,다사509a427a,주유소,1985308,55
20250518,일요일,3,다사695a503b,슈퍼마켓일반형,732136,7
20250518,일요일,4,다사658b459b,주유소,3787410,74
20250518,일요일,3,다사507a498b,기타유통,92884,15
20250518,일요일,5,다사492a480b,주유소,60151,8
20250518,일요일,3,다사484a519a,편의점,104698,19
20250518,일요일,5,다사538b514b,약국,48185,7
20250518,일요일,3,다사456a438a,일식,282133,16
20250518,일요일,5,다사499a570b,편의점,273435,51
20250518,일요일,6,다사616b491b,한식,729719,21
20250518,일요일,6,다사516a494a,편의점,92808,16
20250518,일요일,2,다사600a636a,한식,657541,31
20250518,일요일,4,다사398a431a,편의점,386723,56
20250518,일요일,3,다사488b505a,기타요식,168492,37
20250518,일요일,2,다사600a424a,편의점,132682,26
20250518,일요일,5,다사641a553a,대형마트,163261846,4059
20250518,일요일,3,다사491a515b,기타요식,6034803,351
20250518,일요일,5,다사581b574a,편의점,590241,48
20250518,일요일,5,다사686a484a,제과점,356129,30
20250518,일요일,3,다사578a610a,정육점,11232303,7
20250518,일요일,5,다사531b488a,기타요식,200702,48
20250518,일요일,5,다사668b421a,편의점,826652,228
20250518,일요일,2,다사570b512b,편의점,359791,46
20250518,일요일,6,다사569a437b,한식,5556051,95
20250518,일요일,6,다사643b560b,기타요식,671303,5
20250518,일요일,6,다사670a488b,기타식품,8633,6
20250518,일요일,3,다사570a614a,한식,169194,7
20250518,일요일,3,다사470a393b,화원,60853,8
20250518,일요일,6,다사674b503a,기타요식,355369,8
20250518,일요일,6,다사520b530b,편의점,647357,72
20250518,일요일,3,다사479a539a,기타요식,232746,15
20250518,일요일,6,다사576a467b,커피전문점,112423,16
20250518,일요일,4,다사574b461b,슈퍼마켓일반형,237893,18
20250518,일요일,6,다사577a585a,슈퍼마켓일반형,704719,70
20250518,일요일,5,다사471a388b,정육점,152442,6
20250518,일요일,6,다사653b463a,편의점,248027,24
20250518,일요일,4,다사510a461b,게임방/오락실,118014,37
20250518,일요일,6,다사591b475a,기타요식,340955,16
20250518,일요일,6,다사503a509b,한식,455138,26
20250518,일요일,3,다사483b504b,편의점,40081,25
20250518,일요일,4,다사484b544a,의복/의류,417130,15
20250518,일요일,4,다사438b510b,스포츠/레저용품,281573,6
20250518,일요일,5,다사483b556b,커피전문점,128446,18
20250518,일요일,6,다사483a516b,편의점,135864,14
20250518,일요일,5,다사486a572b,한식,782681,13
20250518,일요일,2,다사549b490a,기타요식,27215,5
20250518,일요일,3,다사657b458a,편의점,106103,42
20250518,일요일,4,다사629b582b,제과점,677150,33
20250518,일요일,1,다사628a559a,노래방,9240,3
20250518,일요일,2,다사406b444b,기타요식,37585,4
20250518,일요일,4,다사616a572a,일식,1624244,13
20250518,일요일,5,다사497b524a,생활잡화/수입상품점,567401,115
20250518,일요일,3,다사626b582b,ZZ_나머지,88876,6
20250518,일요일,2,다사479b504b,기타요식,137144,4
20250518,일요일,4,다사634b508a,커피전문점,85990,12
20250518,일요일,4,다사603b449b,한식,2385998,63
20250518,일요일,4,다사581b599a,스포츠시설,1945362,155
20250518,일요일,6,다사457b473a,편의점,197057,17
20250518,일요일,4,다사613a623a,기타유통,59235,16
20250518,일요일,4,다사599a451a,기타요식,88241,10
20250518,일요일,5,다사599a527b,패스트푸드,119841,7
20250518,일요일,3,다사672a499b,제과점,387154,24
20250518,일요일,5,다사490a529a,일식,442661,9
20250518,일요일,5,다사636b579b,편의점,434044,80
20250518,일요일,3,다사498b566a,ZZ_나머지,42674,6
20250518,일요일,4,다사598b454a,ZZ_나머지,606901,31
20250518,일요일,4,다사494b446b,기타요식,134438,5
20250518,일요일,4,다사659a461a,농수산물,452681,5
20250518,일요일,4,다사529a478b,미용실,234133,12
20250518,일요일,2,다사599a655b,한식,171861,5
20250518,일요일,1,다사628b587a,게임방/오락실,278011,13
20250518,일요일,5,다사476a421b,기타요식,119110,6
20250518,일요일,4,다사470b534a,커피전문점,422885,40
20250518,일요일,4,다사564b456b,ZZ_나머지,28053,6
20250518,일요일,6,다사563a524a,한식,1546211,48
20250518,일요일,3,다사518b422b,ZZ_나머지,71933,19
20250518,일요일,2,다사510a524b,한식,559633,21
20250518,일요일,3,다사627b508b,기타요식,341923,9
20250518,일요일,3,다사605a547b,ZZ_나머지,80701,18
20250518,일요일,3,다사580a451b,패스트푸드,1118163,138
20250518,일요일,6,다사600b467a,ZZ_나머지,31715,8
20250518,일요일,5,다사632a508a,한식,2101201,27
20250518,일요일,6,다사569b456b,양식,3280039,18
20250518,일요일,4,다사579a467a,기타요식,601659,16
20250518,일요일,4,다사500a496b,한식,1127959,27
20250518,일요일,4,다사599a498a,제과점,44876,5
20250518,일요일,4,다사578b603a,생활잡화/수입상품점,144532,4
20250518,일요일,5,다사515a449b,생활잡화/수입상품점,2842949,146
20250518,일요일,5,다사440a500b,정육점,1320419,56
20250518,일요일,6,다사668a432b,한식,376241,6
20250518,일요일,6,다사527b511a,노래방,291342,16
20250518,일요일,6,다사583a440b,편의점,419799,72
20250518,일요일,5,다사420a467a,한식,303990,20
20250518,일요일,3,다사591a630a,정육점,682270,28
20250518,일요일,3,다사465b461a,미용실,263443,6
20250518,일요일,1,다사554a484b,한식,329518,20
20250518,일요일,4,다사469a428b,기타요식,386956,26
20250518,일요일,3,다사640b575a,한식,492119,40
20250518,일요일,1,다사561a520a,편의점,34289,5
20250518,일요일,4,다사587a570a,한식,606630,5
20250518,일요일,6,다사623a547b,슈퍼마켓일반형,36038,7
20250518,일요일,5,다사607b448b,기타요식,1623475,22
20250518,일요일,2,다사642a546b,편의점,235003,42
20250518,일요일,2,다사453a427a,한의원,10377,6
20250518,일요일,4,다사684b502b,한식,704274,17
20250518,일요일,2,다사512a461a,커피전문점,26227,5
20250518,일요일,5,다사516a425a,기타요식,585935,108
20250518,일요일,1,다사492a537a,노래방,17671,4
20250518,일요일,5,다사511a543b,편의점,817946,111
20250518,일요일,5,다사566b628b,ZZ_나머지,12241745,69
20250518,일요일,4,다사490b532b,제과점,746458,65
20250518,일요일,1,다사569a429b,한식,452762,8
20250518,일요일,4,다사587a544b,ZZ_나머지,204695,5
20250518,일요일,3,다사623a625a,편의점,44636,14
20250518,일요일,4,다사611a439a,제과점,6016692,196
20250518,일요일,2,다사482a567b,편의점,183969,11
20250518,일요일,5,다사469a477b,기타요식,253360,22
20250518,일요일,1,다사593a516b,편의점,17850,5
20250518,일요일,5,다사665a444a,편의점,289729,21
20250518,일요일,6,다사466a428b,결제대행(PG),10666172,434
20250518,일요일,6,다사552a516a,편의점,229955,21
20250518,일요일,5,다사488a560a,한식,656891,7
20250518,일요일,5,다사416b473a,제과점,619444,53
20250518,일요일,5,다사608a519b,슈퍼마켓일반형,4541098,403
20250518,일요일,6,다사490a460a,슈퍼마켓일반형,103248,13
20250518,일요일,4,다사441b475a,한식,4940104,14
20250518,일요일,4,다사484b459a,한식,602411,15
20250518,일요일,6,다사478a459b,게임방/오락실,55080,13
20250518,일요일,3,다사533b532b,한식,70346,8
20250518,일요일,3,다사574a585b,가전,7575489,7
20250518,일요일,4,다사610b521b,ZZ_나머지,104411,23
20250518,일요일,5,다사574a518b,한식,304500,8
20250525,일요일,1,다사631a547a,편의점,91100,9
20250525,일요일,3,다사513a493b,편의점,214153,15
20250525,일요일,6,다사565a577b,편의점,349636,37
20250525,일요일,4,다사573b605b,농수산물,54829,6
20250525,일요일,1,다사628a556b,편의점,134035,20
20250525,일요일,4,다사519a422b,한식,1029054,17
20250525,일요일,4,다사588a438a,편의점,272866,11
20250525,일요일,2,다사534a526b,한식,218954,9
20250525,일요일,5,다사599b615b,한식,443153,67
20250525,일요일,3,다사652b443a,생활잡화/수입상품점,1735779,33
20250525,일요일,4,다사601b500b,커피전문점,191094,27
20250525,일요일,2,다사589b428a,편의점,17676,5
20250525,일요일,3,다사621b491a,제과점,1137104,65
20250525,일요일,4,다사483b447a,정육점,380108,5
20250525,일요일,3,다사573b576b,한식,531413,8
20250525,일요일,5,다사589a609b,약국,681887,83
20250525,일요일,5,다사713a520a,기타식품,229041,43
20250525,일요일,3,다사596a561b,독서실,31315,7
20250525,일요일,2,다사642b550a,편의점,114091,14
20250525,일요일,4,다사637b505b,편의점,163132,29
20250525,일요일,5,다사480b506a,동물병원,9007578,33
20250525,일요일,3,다사611b576b,편의점,9532,9
20250525,일요일,1,다사518a424a,한식,564321,7
20250525,일요일,4,다사593a531a,편의점,306470,49
20250525,일요일,1,다사488b505a,한식,1564925,24
20250525,일요일,5,다사428b446b,슈퍼마켓일반형,2711500,143
20250525,일요일,3,다사434a475a,한식,249113,9
20250525,일요일,6,다사548a433b,편의점,309331,42
20250525,일요일,1,다사517b423a,ZZ_나머지,93014,15
20250525,일요일,2,다사405b522a,세탁소,109978,4
20250525,일요일,5,다사601a463a,편의점,741792,52
20250525,일요일,2,다사598a430a,편의점,117146,14
20250525,일요일,6,다사480a582b,편의점,506165,58
20250525,일요일,6,다사480a539b,실내/실외골프장,179507,8
20250525,일요일,5,다사580b532a,편의점,270753,24
20250525,일요일,2,다사510b551a,편의점,188372,32
20250525,일요일,1,다사610b617b,"모텔,여관,기타숙박",292427,3
20250525,일요일,4,다사551a521a,기타요식,105593,13
20250525,일요일,4,다사517b517b,양식,130461,8
20250525,일요일,5,다사417b513b,일식,292386,19
20250525,일요일,5,다사597b419a,일식,228674,10
20250525,일요일,4,다사636b452b,화원,126236,15
20250525,일요일,4,다사540a523b,한식,76279,6
20250525,일요일,5,다사630a487b,편의점,560874,60
20250525,일요일,5,다사588a626b,기타요식,27703,8
20250525,일요일,1,다사583a624a,편의점,125422,24
20250525,일요일,3,다사559b537a,양식,437767,8
20250525,일요일,5,다사595b588a,커피전문점,229794,69
20250525,일요일,2,다사581b448b,제과점,68764,5
20250525,일요일,5,다사596b518b,편의점,828360,84
20250525,일요일,5,다사491a541a,커피전문점,69104,24
20250525,일요일,6,다사596b429b,양식,1002644,13
20250525,일요일,5,다사615b463b,편의점,127532,17
20250525,일요일,4,다사601b451b,편의점,183417,20
20250525,일요일,2,다사589b556a,ZZ_나머지,28036,4
20250525,일요일,5,다사573a603b,슈퍼마켓일반형,38694,7
20250525,일요일,4,다사496b521b,한식,1259690,84
20250525,일요일,4,다사621b494a,중식,24845,4
20250525,일요일,4,다사580b467a,편의점,103887,20
20250525,일요일,5,다사623a509b,슈퍼마켓일반형,296030,27
20250525,일요일,3,다사542b430b,한식,1313495,78
20250525,일요일,2,다사523b486b,편의점,48450,6
20250525,일요일,2,다사639a533b,슈퍼마켓일반형,130391,21
20250525,일요일,5,다사488a579a,약국,2007320,152
20250525,일요일,5,다사626a625b,정육점,1118223,27
20250525,일요일,4,다사483b545a,기타요식,232942,6
20250525,일요일,6,다사689b430a,편의점,833163,66
20250525,일요일,4,다사489b570a,한식,101438,6
20250525,일요일,4,다사509a427a,주유소,2202915,56
20250525,일요일,3,다사695a503b,슈퍼마켓일반형,606361,8
20250525,일요일,4,다사658b459b,주유소,5277805,119
20250525,일요일,3,다사507a498b,기타유통,79442,17
20250525,일요일,5,다사492a480b,주유소,60998,8
20250525,일요일,3,다사484a519a,편의점,125013,16
20250525,일요일,5,다사538b514b,약국,53684,10
20250525,일요일,3,다사456a438a,일식,283811,17
20250525,일요일,5,다사499a570b,편의점,329703,62
20250525,일요일,6,다사616b491b,한식,942244,23
20250525,일요일,6,다사516a494a,편의점,88789,16
20250525,일요일,2,다사600a636a,한식,713501,24
20250525,일요일,4,다사398a431a,편의점,512184,62
20250525,일요일,3,다사488b505a,기타요식,222767,36
20250525,일요일,2,다사600a424a,편의점,191469,34
20250525,일요일,5,다사641a553a,대형마트,206137219,3696
20250525,일요일,3,다사491a515b,기타요식,8436865,420
20250525,일요일,5,다사581b574a,편의점,859714,59
20250525,일요일,5,다사686a484a,제과점,427038,40
20250525,일요일,3,다사578a610a,정육점,12695861,7
20250525,일요일,5,다사531b488a,기타요식,183163,56
20250525,일요일,5,다사668b421a,편의점,1114349,261
20250525,일요일,2,다사570b512b,편의점,313914,37
20250525,일요일,6,다사569a437b,한식,8173790,98
20250525,일요일,6,다사643b560b,기타요식,688159,9
20250525,일요일,6,다사670a488b,기타식품,13623,8
20250525,일요일,3,다사570a614a,한식,148314,6
20250525,일요일,3,다사470a393b,화원,65086,6
20250525,일요일,6,다사674b503a,기타요식,301633,7
20250525,일요일,6,다사520b530b,편의점,628812,57
20250525,일요일,3,다사479a539a,기타요식,229820,17
20250525,일요일,6,다사576a467b,커피전문점,80765,17
